;Dataset;Model;Filters;Baseline RMSE;Predicted RMSE;Ratio [%]
656;lipophilicity;MLP;GSKFilter, RuleOfTwoFilter;1.0169;1.3068;128.50074716015385
882;lipophilicity;MLP;RuleOfTwoFilter, ZINCBasicFilter;1.0169;1.3068;128.50074716015385
738;lipophilicity;MLP;LipinskiFilter, RuleOfTwoFilter;1.0169;1.3068;128.50074716015385
773;lipophilicity;MLP;MolecularWeightFilter, RuleOfTwoFilter;1.0169;1.3068;128.50074716015385
877;lipophilicity;MLP;RuleOfTwoFilter, RuleOfVeberFilter;1.0169;1.3068;128.50074716015385
678;lipophilicity;MLP;HaoFilter, RuleOfTwoFilter;1.0169;1.3068;128.50074716015385
477;lipophilicity;MLP;BeyondRo5Filter, RuleOfTwoFilter;1.0169;1.3068;128.50074716015385
870;lipophilicity;MLP;RuleOfThreeFilter, RuleOfXuFilter;1.0169;1.3089;128.70576073469763
674;lipophilicity;MLP;HaoFilter, PfizerFilter;1.0169;1.3091;128.72962378188745
1499;lipophilicity;Gradient Boosting Regressor;RuleOfFourFilter, ValenceDiscoveryFilter;0.9185;1.1849;129.01200583386998
634;lipophilicity;MLP;GlaxoFilter, RuleOfTwoFilter;1.0169;1.3141;129.2226751143872
1171;lipophilicity;SGD;REOSFilter, RuleOfXuFilter;482070154095.9755;624175454174.1371;129.47813692068348
879;lipophilicity;MLP;RuleOfTwoFilter, SureChEMBLFilter;1.0169;1.3178;129.58630599285948
1630;lipophilicity;SGD;BrenkFilter, ValenceDiscoveryFilter;427781094874.2798;554774338772.067;129.6865021431368
1759;lipophilicity;Gradient Boosting Regressor;BrenkFilter, PfizerFilter;0.9215;1.1971;129.90615802457748
912;lipophilicity;SGD;GhoseFilter, GlaxoFilter;482070154095.9755;628092796239.5211;130.29074521682043
534;lipophilicity;MLP;BrenkFilter, RuleOfTwoFilter;1.0169;1.3255;130.33848132094087
1584;lipophilicity;SGD;BMSFilter, LINTFilter;427781094874.2798;557850118935.638;130.405510112499
1659;lipophilicity;SGD;FAF4DruglikeFilter, ZINCDruglikeFilter;427781094874.2798;558464985172.2781;130.54924396235995
699;lipophilicity;MLP;InpharmaticaFilter, RuleOfTwoFilter;1.0169;1.3282;130.60543213515066
880;lipophilicity;MLP;RuleOfTwoFilter, TiceHerbicidesFilter;1.0169;1.3282;130.60673776203012
868;lipophilicity;MLP;RuleOfThreeFilter, RuleOfTwoFilter;1.0169;1.3317;130.9485740451733
718;lipophilicity;MLP;LINTFilter, RuleOfThreeFilter;1.0169;1.3321;130.98552969476657
756;lipophilicity;MLP;MLSMRFilter, RuleOfTwoFilter;1.0169;1.3386;131.62793387572145
586;lipophilicity;MLP;FAF4LeadlikeFilter, RuleOfTwoFilter;1.0169;1.3401;131.7766771497917
1030;lipophilicity;SGD;LINTFilter, OpreaFilter;482070154095.9755;636213666545.5363;131.97532789363936
831;lipophilicity;MLP;PAINSFilter, RuleOfTwoFilter;1.0169;1.3422;131.98461880370837
804;lipophilicity;MLP;NIHFilter, RuleOfTwoFilter;1.0169;1.3435;132.10621435320397
506;lipophilicity;MLP;BMSFilter, RuleOfTwoFilter;1.0169;1.3435;132.10621435320397
1788;lipophilicity;Gradient Boosting Regressor;FAF4DruglikeFilter, RuleOfFourFilter;0.9215;1.2206;132.4627009146773
881;lipophilicity;MLP;RuleOfTwoFilter, TiceInsecticidesFilter;1.0169;1.3475;132.5019317772267
1241;lipophilicity;Gradient Boosting Regressor;GhoseFilter, PfizerFilter;0.9185;1.2173;132.53855764220643
1039;lipophilicity;SGD;LINTFilter, SureChEMBLFilter;482070154095.9755;642323729803.9857;133.2427913958982
583;lipophilicity;MLP;FAF4LeadlikeFilter, PfizerFilter;1.0169;1.3561;133.3486291075803
917;lipophilicity;SGD;GhoseFilter, LipinskiFilter;482070154095.9755;643014637737.2368;133.38611243068553
1481;lipophilicity;Gradient Boosting Regressor;PfizerFilter, TiceInsecticidesFilter;0.9185;1.2252;133.39237157506173
1479;lipophilicity;Gradient Boosting Regressor;PfizerFilter, SureChEMBLFilter;0.9185;1.2261;133.50106846989794
1010;lipophilicity;SGD;InpharmaticaFilter, OpreaFilter;482070154095.9755;643995566915.9377;133.58959509194682
1419;lipophilicity;Gradient Boosting Regressor;NIBRFilter, PfizerFilter;0.9185;1.2283;133.730509227588
1448;lipophilicity;Gradient Boosting Regressor;OpreaFilter, PfizerFilter;0.9185;1.2322;134.1614452895187
1078;lipophilicity;SGD;MLSMRFilter, TiceInsecticidesFilter;482070154095.9755;646938267773.6959;134.20002509528868
1264;lipophilicity;Gradient Boosting Regressor;GlaxoFilter, PfizerFilter;0.9185;1.2337;134.32078866869003
1065;lipophilicity;SGD;MLSMRFilter, NIBRFilter;482070154095.9755;648221334236.3645;134.46618271815058
1590;lipophilicity;SGD;BMSFilter, OpreaFilter;427781094874.2798;575790526368.9545;134.5993390704124
1611;lipophilicity;SGD;BrenkFilter, InpharmaticaFilter;427781094874.2798;575867924143.6702;134.61743191641312
1031;lipophilicity;SGD;LINTFilter, PAINSFilter;482070154095.9755;649053854749.7864;134.63887968068772
1331;lipophilicity;Gradient Boosting Regressor;InpharmaticaFilter, RuleOfFourFilter;0.9185;1.237;134.68040337737847
1548;lipophilicity;SGD;BeyondRo5Filter, FAF4DruglikeFilter;427781094874.2798;576577864280.453;134.78339066150247
1153;lipophilicity;SGD;PAINSFilter, TiceInsecticidesFilter;482070154095.9755;649939359484.6676;134.82256762057727
1477;lipophilicity;Gradient Boosting Regressor;PfizerFilter, RuleOfVeberFilter;0.9185;1.2384;134.83961552226248
1227;lipophilicity;SGD;ValenceDiscoveryFilter, ZINCDruglikeFilter;482070154095.9755;650623060672.6489;134.96439369758536
389;lipophilicity;SVM;PfizerFilter, SureChEMBLFilter;0.8209;1.108;134.96932911987017
1501;lipophilicity;Gradient Boosting Regressor;RuleOfFourFilter, ZINCDruglikeFilter;0.9185;1.2409;135.10674203500136
1478;lipophilicity;Gradient Boosting Regressor;PfizerFilter, RuleOfXuFilter;0.9185;1.2411;135.1236110246291
1484;lipophilicity;Gradient Boosting Regressor;PfizerFilter, ZINCDruglikeFilter;0.9185;1.2411;135.1301812729898
74;lipophilicity;SVM;BrenkFilter, PfizerFilter;0.8209;1.1131;135.58943745521188
1132;lipophilicity;SGD;OpreaFilter, REOSFilter;482070154095.9755;653690548440.4404;135.60070933374914
1483;lipophilicity;Gradient Boosting Regressor;PfizerFilter, ZINCBasicFilter;0.9185;1.2457;135.62514904815717
1761;lipophilicity;Gradient Boosting Regressor;BrenkFilter, RuleOfFourFilter;0.9215;1.2515;135.8183914627657
1172;lipophilicity;SGD;REOSFilter, SureChEMBLFilter;482070154095.9755;655217243944.5546;135.91740504518086
1403;lipophilicity;Gradient Boosting Regressor;MolecularWeightFilter, PfizerFilter;0.9185;1.2487;135.95980635848528
1733;lipophilicity;Gradient Boosting Regressor;BMSFilter, RuleOfFourFilter;0.9215;1.2533;136.01164118297078
313;lipophilicity;SVM;MolecularWeightFilter, PfizerFilter;0.8209;1.1172;136.09079390856095
1118;lipophilicity;SGD;NIHFilter, REOSFilter;482070154095.9755;656071295293.3932;136.09456833595544
1702;lipophilicity;Gradient Boosting Regressor;BeyondRo5Filter, PfizerFilter;0.9215;1.2544;136.12459778307888
17;lipophilicity;SVM;BeyondRo5Filter, PfizerFilter;0.8209;1.1203;136.46541586716313
1480;lipophilicity;Gradient Boosting Regressor;PfizerFilter, TiceHerbicidesFilter;0.9185;1.2535;136.48061850473007
387;lipophilicity;SVM;PfizerFilter, RuleOfVeberFilter;0.8209;1.1206;136.50700333459125
1368;lipophilicity;Gradient Boosting Regressor;LipinskiFilter, PfizerFilter;0.9185;1.254;136.53220751126463
1436;lipophilicity;Gradient Boosting Regressor;NIHFilter, RuleOfFourFilter;0.9185;1.2549;136.6358386442179
278;lipophilicity;SVM;LipinskiFilter, PfizerFilter;0.8209;1.1227;136.75979271321017
921;lipophilicity;SGD;GhoseFilter, NIHFilter;482070154095.9755;659468586314.6155;136.7992979261109
1434;lipophilicity;Gradient Boosting Regressor;NIHFilter, PfizerFilter;0.9185;1.2566;136.8158047862541
174;lipophilicity;SVM;GlaxoFilter, PfizerFilter;0.8209;1.1239;136.9036773321666
1474;lipophilicity;Gradient Boosting Regressor;PfizerFilter, REOSFilter;0.9185;1.2577;136.93507959379488
1463;lipophilicity;Gradient Boosting Regressor;PAINSFilter, RuleOfFourFilter;0.9185;1.2578;136.94867173514191
1351;lipophilicity;Gradient Boosting Regressor;LINTFilter, RuleOfFourFilter;0.9185;1.2585;137.02610530797855
393;lipophilicity;SVM;PfizerFilter, ZINCBasicFilter;0.8209;1.125;137.0433842282694
1731;lipophilicity;Gradient Boosting Regressor;BMSFilter, PfizerFilter;0.9215;1.2634;137.10258509191115
1498;lipophilicity;Gradient Boosting Regressor;RuleOfFourFilter, TiceInsecticidesFilter;0.9185;1.2595;137.1301252740781
371;lipophilicity;SVM;PAINSFilter, PfizerFilter;0.8209;1.1273;137.32292023226415
1266;lipophilicity;Gradient Boosting Regressor;GlaxoFilter, RuleOfFourFilter;0.9185;1.2614;137.3401740077333
1654;lipophilicity;SGD;FAF4DruglikeFilter, SureChEMBLFilter;427781094874.2798;587882154838.0946;137.42593159963434
1033;lipophilicity;SGD;LINTFilter, REOSFilter;482070154095.9755;662490541127.873;137.42616826595275
1704;lipophilicity;Gradient Boosting Regressor;BeyondRo5Filter, RuleOfFourFilter;0.9215;1.2664;137.42688432716614
388;lipophilicity;SVM;PfizerFilter, RuleOfXuFilter;0.8209;1.1282;137.4281283538347
1287;lipophilicity;Gradient Boosting Regressor;GSKFilter, PfizerFilter;0.9185;1.2622;137.43079587334077
384;lipophilicity;SVM;PfizerFilter, REOSFilter;0.8209;1.129;137.52765941519894
959;lipophilicity;SGD;GlaxoFilter, ZINCDruglikeFilter;482070154095.9755;663640000341.2231;137.664610576389
329;lipophilicity;SVM;NIBRFilter, PfizerFilter;0.8209;1.1322;137.91144260078863
394;lipophilicity;SVM;PfizerFilter, ZINCDruglikeFilter;0.8209;1.1325;137.95465086001684
1629;lipophilicity;SGD;BrenkFilter, TiceInsecticidesFilter;427781094874.2798;590357461302.683;138.00457018236924
1786;lipophilicity;Gradient Boosting Regressor;FAF4DruglikeFilter, PfizerFilter;0.9215;1.2719;138.02840069002048
1130;lipophilicity;SGD;OpreaFilter, PAINSFilter;482070154095.9755;666154678935.1582;138.18625220314578
390;lipophilicity;SVM;PfizerFilter, TiceHerbicidesFilter;0.8209;1.1357;138.33814068597036
46;lipophilicity;SVM;BMSFilter, PfizerFilter;0.8209;1.1358;138.3533708248069
344;lipophilicity;SVM;NIHFilter, PfizerFilter;0.8209;1.1358;138.3533708248069
1461;lipophilicity;Gradient Boosting Regressor;PAINSFilter, PfizerFilter;0.9185;1.2715;138.43755094330203
1175;lipophilicity;SGD;REOSFilter, ValenceDiscoveryFilter;482070154095.9755;667682115741.9388;138.5031016894296
1497;lipophilicity;Gradient Boosting Regressor;RuleOfFourFilter, SureChEMBLFilter;0.9185;1.2721;138.50910792479462
1405;lipophilicity;Gradient Boosting Regressor;MolecularWeightFilter, RuleOfFourFilter;0.9185;1.2736;138.6627922102985
1450;lipophilicity;Gradient Boosting Regressor;OpreaFilter, RuleOfFourFilter;0.9185;1.2749;138.81153088370874
1557;lipophilicity;SGD;BeyondRo5Filter, MLSMRFilter;427781094874.2798;593968311039.4471;138.84865838075615
239;lipophilicity;SVM;InpharmaticaFilter, PfizerFilter;0.8209;1.1417;139.06646848617447
1025;lipophilicity;SGD;LINTFilter, LipinskiFilter;482070154095.9755;670858916760.798;139.16209312291016
1656;lipophilicity;SGD;FAF4DruglikeFilter, TiceInsecticidesFilter;427781094874.2798;595518692868.7804;139.2110824915713
1496;lipophilicity;Gradient Boosting Regressor;RuleOfFourFilter, RuleOfXuFilter;0.9185;1.2789;139.2402848540205
1500;lipophilicity;Gradient Boosting Regressor;RuleOfFourFilter, ZINCBasicFilter;0.9185;1.2812;139.49479089548083
1389;lipophilicity;Gradient Boosting Regressor;MLSMRFilter, RuleOfThreeFilter;0.9185;1.2814;139.51907668018148
1508;lipophilicity;Gradient Boosting Regressor;RuleOfThreeFilter, ValenceDiscoveryFilter;0.9185;1.2815;139.5300431942415
1421;lipophilicity;Gradient Boosting Regressor;NIBRFilter, RuleOfFourFilter;0.9185;1.2839;139.78435376030717
1482;lipophilicity;Gradient Boosting Regressor;PfizerFilter, ValenceDiscoveryFilter;0.9185;1.2852;139.9257390766452
1308;lipophilicity;Gradient Boosting Regressor;HaoFilter, PfizerFilter;0.9185;1.2852;139.93385522916492
1076;lipophilicity;SGD;MLSMRFilter, SureChEMBLFilter;482070154095.9755;674724943761.4177;139.9640566893686
296;lipophilicity;SVM;MLSMRFilter, PfizerFilter;0.8209;1.1491;139.9743655991806
1370;lipophilicity;Gradient Boosting Regressor;LipinskiFilter, RuleOfFourFilter;0.9185;1.2874;140.17037908712214
1222;lipophilicity;SGD;TiceHerbicidesFilter, ZINCDruglikeFilter;482070154095.9755;676151193617.6204;140.25991608744258
1495;lipophilicity;Gradient Boosting Regressor;RuleOfFourFilter, RuleOfVeberFilter;0.9185;1.2883;140.27304915711284
1205;lipophilicity;SGD;RuleOfVeberFilter, ValenceDiscoveryFilter;482070154095.9755;676724037724.1549;140.37874611698646
1812;lipophilicity;Gradient Boosting Regressor;FAF4LeadlikeFilter, PfizerFilter;0.9215;1.2939;140.41997837651257
1329;lipophilicity;Gradient Boosting Regressor;InpharmaticaFilter, PfizerFilter;0.9185;1.2904;140.4953240726393
1388;lipophilicity;Gradient Boosting Regressor;MLSMRFilter, RuleOfFourFilter;0.9185;1.2904;140.49692021444287
1640;lipophilicity;SGD;FAF4DruglikeFilter, LipinskiFilter;427781094874.2798;601341096439.2358;140.57215329161835
1646;lipophilicity;SGD;FAF4DruglikeFilter, PAINSFilter;427781094874.2798;601357741751.775;140.57604437346805
980;lipophilicity;SGD;GSKFilter, ZINCBasicFilter;482070154095.9755;679223184150.8442;140.89716577135732
1000;lipophilicity;SGD;HaoFilter, TiceInsecticidesFilter;482070154095.9755;680368792359.5437;141.13480923444368
1608;lipophilicity;SGD;BrenkFilter, GlaxoFilter;427781094874.2798;603993557912.1193;141.19220441231195
409;lipophilicity;SVM;RuleOfFourFilter, ValenceDiscoveryFilter;0.8209;1.1607;141.388707975118
392;lipophilicity;SVM;PfizerFilter, ValenceDiscoveryFilter;0.8209;1.1637;141.749940205298
101;lipophilicity;SVM;FAF4DruglikeFilter, PfizerFilter;0.8209;1.1652;141.93112266129768
1061;lipophilicity;SGD;LipinskiFilter, ValenceDiscoveryFilter;482070154095.9755;685010034634.534;142.09758243986937
391;lipophilicity;SVM;PfizerFilter, TiceInsecticidesFilter;0.8209;1.1685;142.33634067004215
928;lipophilicity;SGD;GhoseFilter, RuleOfVeberFilter;482070154095.9755;686445476632.5903;142.39534864378382
939;lipophilicity;SGD;GlaxoFilter, LINTFilter;482070154095.9755;686455194409.3292;142.39736448663498
358;lipophilicity;SVM;OpreaFilter, PfizerFilter;0.8209;1.1692;142.41985965072354
1042;lipophilicity;SGD;LINTFilter, ValenceDiscoveryFilter;482070154095.9755;687399624986.8589;142.59327592597742
1814;lipophilicity;Gradient Boosting Regressor;FAF4LeadlikeFilter, RuleOfThreeFilter;0.9215;1.3143;142.63541364005934
103;lipophilicity;SVM;FAF4DruglikeFilter, RuleOfFourFilter;0.8209;1.1737;142.96768753967726
221;lipophilicity;SVM;HaoFilter, RuleOfThreeFilter;0.8209;1.1739;142.99803527344318
1571;lipophilicity;SGD;BeyondRo5Filter, TiceHerbicidesFilter;427781094874.2798;613427608830.5892;143.39754986387814
996;lipophilicity;SGD;HaoFilter, RuleOfVeberFilter;482070154095.9755;691906686602.6827;143.52821487159125
197;lipophilicity;SVM;GSKFilter, PfizerFilter;0.8209;1.18;143.7419656200136
789;lipophilicity;MLP;NIBRFilter, RuleOfTwoFilter;1.0169;1.4625;143.81287660155823
1037;lipophilicity;SGD;LINTFilter, RuleOfVeberFilter;482070154095.9755;693606432021.0734;143.880807830095
916;lipophilicity;SGD;GhoseFilter, LINTFilter;482070154095.9755;693701179998.2169;143.9004622261074
1386;lipophilicity;Gradient Boosting Regressor;MLSMRFilter, PfizerFilter;0.9185;1.3223;143.96771689481747
1638;lipophilicity;SGD;FAF4DruglikeFilter, InpharmaticaFilter;427781094874.2798;616551995125.9509;144.12792021750022
1349;lipophilicity;Gradient Boosting Regressor;LINTFilter, PfizerFilter;0.9185;1.3238;144.12986229372032
104;lipophilicity;SVM;FAF4DruglikeFilter, RuleOfThreeFilter;0.8209;1.1848;144.32657389916307
1137;lipophilicity;SGD;OpreaFilter, RuleOfXuFilter;482070154095.9755;698854750066.5116;144.96951203649425
610;lipophilicity;MLP;GhoseFilter, RuleOfTwoFilter;1.0169;1.4755;145.08694836017068
420;lipophilicity;SVM;RuleOfThreeFilter, ZINCDruglikeFilter;0.8209;1.1913;145.10818632876433
1789;lipophilicity;Gradient Boosting Regressor;FAF4DruglikeFilter, RuleOfThreeFilter;0.9215;1.3379;145.18595791207233
1311;lipophilicity;Gradient Boosting Regressor;HaoFilter, RuleOfThreeFilter;0.9185;1.3345;145.30095769492561
1074;lipophilicity;SGD;MLSMRFilter, RuleOfVeberFilter;482070154095.9755;700791305890.7126;145.37122863474178
1332;lipophilicity;Gradient Boosting Regressor;InpharmaticaFilter, RuleOfThreeFilter;0.9185;1.3355;145.41041069440425
920;lipophilicity;SGD;GhoseFilter, NIBRFilter;482070154095.9755;701260020215.7607;145.46845811909498
151;lipophilicity;SVM;GhoseFilter, PfizerFilter;0.8209;1.1944;145.49250990095507
1023;lipophilicity;SGD;InpharmaticaFilter, ZINCBasicFilter;482070154095.9755;701865673530.7335;145.5940940477719
1215;lipophilicity;SGD;SureChEMBLFilter, TiceInsecticidesFilter;482070154095.9755;702523228720.1693;145.730496433161
1621;lipophilicity;SGD;BrenkFilter, REOSFilter;427781094874.2798;624354587580.0288;145.9518887255922
411;lipophilicity;SVM;RuleOfFourFilter, ZINCDruglikeFilter;0.8209;1.2009;146.28045750976563
259;lipophilicity;SVM;LINTFilter, PfizerFilter;0.8209;1.2044;146.7087786062939
332;lipophilicity;SVM;NIBRFilter, RuleOfThreeFilter;0.8209;1.2051;146.78999810487713
261;lipophilicity;SVM;LINTFilter, RuleOfFourFilter;0.8209;1.2051;146.79495109588345
1211;lipophilicity;SGD;RuleOfXuFilter, ValenceDiscoveryFilter;482070154095.9755;708658563015.2705;147.00320212609208
1140;lipophilicity;SGD;OpreaFilter, TiceInsecticidesFilter;482070154095.9755;708788046805.579;147.03006207359314
299;lipophilicity;SVM;MLSMRFilter, RuleOfThreeFilter;0.8209;1.2078;147.12117490127494
374;lipophilicity;SVM;PAINSFilter, RuleOfThreeFilter;0.8209;1.2085;147.2106203020739
241;lipophilicity;SVM;InpharmaticaFilter, RuleOfFourFilter;0.8209;1.209;147.26712524275828
199;lipophilicity;SVM;GSKFilter, RuleOfThreeFilter;0.8209;1.2101;147.39764233313707
413;lipophilicity;SVM;RuleOfThreeFilter, RuleOfVeberFilter;0.8209;1.2101;147.39764233313707
419;lipophilicity;SVM;RuleOfThreeFilter, ZINCBasicFilter;0.8209;1.2101;147.39764233313707
316;lipophilicity;SVM;MolecularWeightFilter, RuleOfThreeFilter;0.8209;1.2101;147.39764233313707
281;lipophilicity;SVM;LipinskiFilter, RuleOfThreeFilter;0.8209;1.2101;147.39764233313707
20;lipophilicity;SVM;BeyondRo5Filter, RuleOfThreeFilter;0.8209;1.2101;147.39764233313707
1141;lipophilicity;SGD;OpreaFilter, ValenceDiscoveryFilter;482070154095.9755;711848360956.7833;147.6648896241482
1486;lipophilicity;Gradient Boosting Regressor;REOSFilter, RuleOfThreeFilter;0.9185;1.3573;147.77774824150532
1115;lipophilicity;SGD;NIHFilter, OpreaFilter;482070154095.9755;712906926572.637;147.88447708602678
922;lipophilicity;SGD;GhoseFilter, OpreaFilter;482070154095.9755;713422505865.7883;147.99142817784832
407;lipophilicity;SVM;RuleOfFourFilter, SureChEMBLFilter;0.8209;1.2152;148.02157518097087
242;lipophilicity;SVM;InpharmaticaFilter, RuleOfThreeFilter;0.8209;1.2157;148.0809715699169
177;lipophilicity;SVM;GlaxoFilter, RuleOfThreeFilter;0.8209;1.2157;148.08733331905634
347;lipophilicity;SVM;NIHFilter, RuleOfThreeFilter;0.8209;1.2168;148.2248123137065
49;lipophilicity;SVM;BMSFilter, RuleOfThreeFilter;0.8209;1.2168;148.2248123137065
48;lipophilicity;SVM;BMSFilter, RuleOfFourFilter;0.8209;1.2173;148.27734394792444
346;lipophilicity;SVM;NIHFilter, RuleOfFourFilter;0.8209;1.2173;148.27734394792444
1095;lipophilicity;SGD;MolecularWeightFilter, TiceInsecticidesFilter;482070154095.9755;714849211513.0199;148.28738212461505
315;lipophilicity;SVM;MolecularWeightFilter, RuleOfFourFilter;0.8209;1.2174;148.28948997884572
19;lipophilicity;SVM;BeyondRo5Filter, RuleOfFourFilter;0.8209;1.2174;148.28948997884572
408;lipophilicity;SVM;RuleOfFourFilter, TiceInsecticidesFilter;0.8209;1.2174;148.29420413675473
1600;lipophilicity;SGD;BMSFilter, TiceHerbicidesFilter;427781094874.2798;634383115715.9222;148.29620179974538
373;lipophilicity;SVM;PAINSFilter, RuleOfFourFilter;0.8209;1.2175;148.306116650816
176;lipophilicity;SVM;GlaxoFilter, RuleOfFourFilter;0.8209;1.218;148.36061481223578
331;lipophilicity;SVM;NIBRFilter, RuleOfFourFilter;0.8209;1.2181;148.38122129564582
417;lipophilicity;SVM;RuleOfThreeFilter, TiceInsecticidesFilter;0.8209;1.2207;148.68966068146293
1310;lipophilicity;Gradient Boosting Regressor;HaoFilter, RuleOfFourFilter;0.9185;1.3667;148.80559642097012
406;lipophilicity;SVM;RuleOfFourFilter, RuleOfXuFilter;0.8209;1.2219;148.84574244754702
129;lipophilicity;SVM;FAF4LeadlikeFilter, RuleOfThreeFilter;0.8209;1.2223;148.89183204088835
1485;lipophilicity;Gradient Boosting Regressor;REOSFilter, RuleOfFourFilter;0.9185;1.368;148.94909175545672
1422;lipophilicity;Gradient Boosting Regressor;NIBRFilter, RuleOfThreeFilter;0.9185;1.3687;149.02440113810303
1645;lipophilicity;SGD;FAF4DruglikeFilter, OpreaFilter;427781094874.2798;638325407733.7178;149.21776941108504
76;lipophilicity;SVM;BrenkFilter, RuleOfFourFilter;0.8209;1.2259;149.32840023020916
1652;lipophilicity;SGD;FAF4DruglikeFilter, RuleOfVeberFilter;427781094874.2798;638911118821.8438;149.35468782453157
396;lipophilicity;SVM;REOSFilter, RuleOfThreeFilter;0.8209;1.2269;149.45188390388432
1243;lipophilicity;Gradient Boosting Regressor;GhoseFilter, RuleOfThreeFilter;0.9185;1.3749;149.69819951611422
1506;lipophilicity;Gradient Boosting Regressor;RuleOfThreeFilter, TiceHerbicidesFilter;0.9185;1.375;149.70923579530586
153;lipophilicity;SVM;GhoseFilter, RuleOfThreeFilter;0.8209;1.2303;149.86065982689468
974;lipophilicity;SGD;GSKFilter, RuleOfVeberFilter;482070154095.9755;722999522410.9468;149.97807191917641
1658;lipophilicity;SGD;FAF4DruglikeFilter, ZINCBasicFilter;427781094874.2798;641706044337.305;150.0080419696657
410;lipophilicity;SVM;RuleOfFourFilter, ZINCBasicFilter;0.8209;1.2327;150.1531496768203
416;lipophilicity;SVM;RuleOfThreeFilter, TiceHerbicidesFilter;0.8209;1.2327;150.15440810125367
1084;lipophilicity;SGD;MolecularWeightFilter, OpreaFilter;482070154095.9755;724235629961.4465;150.23448844693635
415;lipophilicity;SVM;RuleOfThreeFilter, SureChEMBLFilter;0.8209;1.2342;150.33724303671602
127;lipophilicity;SVM;FAF4LeadlikeFilter, PfizerFilter;0.8209;1.2355;150.50268493006735
280;lipophilicity;SVM;LipinskiFilter, RuleOfFourFilter;0.8209;1.2368;150.66090173137968
1464;lipophilicity;Gradient Boosting Regressor;PAINSFilter, RuleOfThreeFilter;0.9185;1.3853;150.83407976020985
1505;lipophilicity;Gradient Boosting Regressor;RuleOfThreeFilter, SureChEMBLFilter;0.9185;1.3902;151.36027290924002
1510;lipophilicity;Gradient Boosting Regressor;RuleOfThreeFilter, ZINCDruglikeFilter;0.9185;1.3902;151.36483284120038
1219;lipophilicity;SGD;TiceHerbicidesFilter, TiceInsecticidesFilter;482070154095.9755;729886832463.771;151.4067664762456
1223;lipophilicity;SGD;TiceInsecticidesFilter, ValenceDiscoveryFilter;482070154095.9755;730812891520.6923;151.5988669514675
1077;lipophilicity;SGD;MLSMRFilter, TiceHerbicidesFilter;482070154095.9755;732395604283.882;151.92718280959352
1507;lipophilicity;Gradient Boosting Regressor;RuleOfThreeFilter, TiceInsecticidesFilter;0.9185;1.3977;152.17715464201814
1734;lipophilicity;Gradient Boosting Regressor;BMSFilter, RuleOfThreeFilter;0.9215;1.4038;152.34107702092575
405;lipophilicity;SVM;RuleOfFourFilter, RuleOfVeberFilter;0.8209;1.2515;152.4433967551711
967;lipophilicity;SGD;GSKFilter, NIHFilter;482070154095.9755;735990209870.6459;152.6728430742297
965;lipophilicity;SGD;GSKFilter, MolecularWeightFilter;482070154095.9755;737391763522.7498;152.96357952414166
1174;lipophilicity;SGD;REOSFilter, TiceInsecticidesFilter;482070154095.9755;737440606668.1481;152.97371148211155
1705;lipophilicity;Gradient Boosting Regressor;BeyondRo5Filter, RuleOfThreeFilter;0.9215;1.4114;153.17219447825318
1267;lipophilicity;Gradient Boosting Regressor;GlaxoFilter, RuleOfThreeFilter;0.9185;1.4086;153.37060291086888
1406;lipophilicity;Gradient Boosting Regressor;MolecularWeightFilter, RuleOfThreeFilter;0.9185;1.4088;153.3883498777558
1371;lipophilicity;Gradient Boosting Regressor;LipinskiFilter, RuleOfThreeFilter;0.9185;1.4097;153.48769465195937
984;lipophilicity;SGD;HaoFilter, LipinskiFilter;482070154095.9755;740209909987.3392;153.5481721276548
1617;lipophilicity;SGD;BrenkFilter, NIHFilter;427781094874.2798;657354809864.0521;153.66616658392573
987;lipophilicity;SGD;HaoFilter, NIBRFilter;482070154095.9755;741093813356.7606;153.7315278823953
418;lipophilicity;SVM;RuleOfThreeFilter, ValenceDiscoveryFilter;0.8209;1.2632;153.87312398124953
992;lipophilicity;SGD;HaoFilter, REOSFilter;482070154095.9755;742485165476.1007;154.0201481397413
1221;lipophilicity;SGD;TiceHerbicidesFilter, ZINCBasicFilter;482070154095.9755;742714260872.5349;154.06767138806683
948;lipophilicity;SGD;GlaxoFilter, REOSFilter;482070154095.9755;743171254099.6505;154.16246946325
1437;lipophilicity;Gradient Boosting Regressor;NIHFilter, RuleOfThreeFilter;0.9185;1.4161;154.18113738935622
1509;lipophilicity;Gradient Boosting Regressor;RuleOfThreeFilter, ZINCBasicFilter;0.9185;1.4162;154.1886245723841
1289;lipophilicity;Gradient Boosting Regressor;GSKFilter, RuleOfThreeFilter;0.9185;1.4169;154.26897164811436
964;lipophilicity;SGD;GSKFilter, MLSMRFilter;482070154095.9755;743850465915.416;154.30336427077842
298;lipophilicity;SVM;MLSMRFilter, RuleOfFourFilter;0.8209;1.267;154.33188575892268
1503;lipophilicity;Gradient Boosting Regressor;RuleOfThreeFilter, RuleOfVeberFilter;0.9185;1.4176;154.3482958140791
1627;lipophilicity;SGD;BrenkFilter, SureChEMBLFilter;427781094874.2798;662365744765.6946;154.83754488036848
77;lipophilicity;SVM;BrenkFilter, RuleOfThreeFilter;0.8209;1.2733;155.1052652421981
935;lipophilicity;SGD;GhoseFilter, ZINCDruglikeFilter;482070154095.9755;748316450025.2133;155.22978215246047
